Property ID,Latitude,Longitude,Latitude_rad,Longitude_rad,Dist_Nearest_Food_Amenity_to_Property,Food_Amenity_id,Nearest_Food__Amenity_to_Property,Number_Food__Amenity_to_Property,Dist_Nearest_Outdoor_Amenity_to_Property,Outdoor_Amenity_id,Nearest_Outdoor_Amenity_to_Property,Number_Outdoor__Amenity_to_Property,Dist_Nearest_Shopping_Amenity_to_Property,Shopping_Amenity_id,Nearest_Shopping_Amenity_to_property,Number_Shopping_Amenity_to_Property,Dist_Nearest_Culture_Amenity_to_Property,Culture_Amenity_id,Nearest_Culture_Amenity_to_property,Number_Culture_Amenity_to_Property,Dist_Nearest_Indoor_Amenity_to_Property,Indoor_Amenity_id,Nearest_Indoor_Amenity_to_property,Number_Indoor_Amenity_to_Property
4464901,53.304639,-6.1991762,0.930341457,-0.108196036,0.484471226,Act4746,Old Punch Bowl Bar,70,0.598978634,Act755,Blackrock Park,18,1.421615529,Act6305,The Organic Supermarket,13,0.907602233,Act2141,Dublin Garden Trail,22,2.491185666,Act5356,Seapoint  Beach,25
4446521,52.6601142,-8.616658,0.919092377,-0.150389053,0.479298888,Act4422,Mother Macs Public House,30,0.788944295,Act6230,The Lough Derg Way,15,4.147185262,Act4780,Orchard Pottery,1,0.902261277,Act4766,On The Nail' Literary Readings,11,0.376607678,Act3978,Limerick Printmakers,24
4459000,52.0433983,-9.4974319,0.908328654,-0.165761457,0.333344909,Act3240,Ireland's National Events and Conference Centre (INEC),35,1.306047269,Act5185,Ross Golf Course,17,1.840820605,Act3540,Kerry Crafted Glass,3,0.537862549,Act3651,Killarney School of English,5,0.017562154,Act7147,Your Ireland Specialist,32
4466006,53.3521892,-6.2353277,0.931171365,-0.108826998,0.568952954,Act4521,"MV Cill Airne, Dublin's Floating Restaurant & Bar on the River Liffey",389,0.858533748,Act1391,City Kayaking,91,1.176449965,Act5985,The Design Tower,66,0.467333506,Act6703,Travelling Languages,160,0.281255055,Act2917,Green On Red Gallery,232
4439816,53.9858304,-7.3592278,0.94223049,-0.128442756,0.469845963,Act6277,The Oak Room Restaurant,3,2.390274623,Act1715,County Cavan Golf Club,2,41.78113153,Act8602,Liz Christy Hand-Woven in Ireland Studio and Shop,0,0.811226145,Act1279,Cavan Heritage and Genealogy Centre,3,0.431790307,Act300,Astra Bowl,6
4465123,53.4543396,-6.1874179,0.932954225,-0.107990815,1.83935851,Act8646,Avoca Malahide,27,1.838182657,Act4176,Malahide Castle and Gardens,12,7.936977746,Act4765,Omni Park Shopping Centre,0,1.974857631,Act8654,Casino Model Railway Museum,11,5.306450157,Act4960,Portmarnock Beach,0
4456775,53.3563933,-6.2345491,0.93124474,-0.108813409,0.925375231,Act2745,Gilbert & Wright Clontarf,390,0.726554362,Act2427,Fairview Park,89,1.643715952,Act5985,The Design Tower,66,0.474628195,Act6703,Travelling Languages,160,0.726691443,Act2917,Green On Red Gallery,233
4464093,54.9589278,-7.7413909,0.959214243,-0.13511276,0.902107801,Act5937,The Central Bar,11,0.914232787,Act507,Ballymacool Town Park,6,0.951178792,Act4452,Mourne Antiques,2,0.569338002,Act1329,Ceol na Coille – School of Irish Traditional Music,4,0.807719776,Act2025,Donegal Regional Cultural Centre,9
4430579,53.2313137,-8.7301163,0.929061689,-0.152369274,0.33468976,Act5036,Raftery's Bar & Restaurant,1,6.453892441,Act2374,Esker Monastery Retreat,0,5.579282824,Act6041,The Foods of Athenry,0,5.841580942,Act2230,Dunsandle Castle and Woods,0,8.278695133,Act1057,Caheroyan House and Farm,0
4435668,52.6621237,-8.6192516,0.91912745,-0.150434319,0.215895336,Act4422,Mother Macs Public House,30,0.551549996,Act6230,The Lough Derg Way,17,4.275656997,Act4780,Orchard Pottery,1,0.623435129,Act4766,On The Nail' Literary Readings,12,0.112690109,Act3978,Limerick Printmakers,24
4463028,53.2860728,-6.3549191,0.930017416,-0.110914262,1.070885161,Act1359,China House,9,0.955555164,Act5352,Sean Walsh Memorial Park,14,1.117073275,Act6475,The Square,2,1.285752241,Act1907,Des Carty Traditional Music School,7,1.037605893,Act1324,Celts & Castles Tours - Hilltop Treks,12
4465898,53.2797745,-9.0435574,0.92990749,-0.157839853,0.595748228,Act4513,Murty Rabbitt's Bar and Restaurant,76,0.382509457,Act2656,Galway City Cycle Tours,39,0.294657452,Act2390,Evergreen Healthfoods Galway Shopping Centre,21,0.606062429,Act8610,VoiceMap Galway,21,0.319835181,Act3911,Planet Entertainment Galway,40
4444145,53.2898459,-6.7522372,0.930083269,-0.117848771,3.964508338,Act1405,Clane Farmers Market,1,4.339952061,Act4354,Millicent Golf & County Club,3,8.207577209,Act3275,Irish Horse Gateway,0,3.460479954,Act2546,Florence & Milly Pottery Painting and Craft Studio,2,3.619693777,Act4387,Mondello Park Racing Circuit,2
4431404,53.3084653,-6.2695361,0.930408239,-0.109424048,0.523066744,Act5821,The 108,382,1.01686128,Act4357,Milltown Golf Club,91,1.656595165,Act4417,Mortons,70,0.900494768,Act2330,Emerald Cultural Institute,155,1.489939403,Act5060,Rathfarnham Castle,219
4450822,51.873852,-8.4349368,0.905369513,-0.147217419,0.368773592,Act2287,Eco Douglas,56,0.801450204,Act6580,Thru The Links Golf Travel,10,3.6463404,Act4611,Newbridge Silverware,8,2.888270178,Act4334,Michael O’Sullivan Photography,35,0.291559178,Act7073,Wild Way Tours,22
4452222,52.677208,-6.2755489,0.91939072,-0.109528991,0.675977067,Act2639,Gallivanting.ie,8,0.941096086,Act4230,Marlfield House & Gardens,7,1.311577816,Act4222,Market House Design,2,2.700490797,Act3711,Kilmurry Nursery  and Garden,2,0.999563937,Act6559,The Woodturning Studio,6
4467787,53.340146,-6.2370838,0.930961171,-0.108857648,0.233750679,Act9981,The Gasworks Bar,389,0.451429873,Act6491,Surfdock Watersports,93,0.260030375,Act5985,The Design Tower,65,0.170989575,Act5986,The Design Tower - Breda Haugh Jeweller,163,0.237613039,Act2369,Escape Boats,230
4466689,51.8587223,-8.2804506,0.90510545,-0.144521127,1.420894336,Act3508,Kelly's Bar,4,1.222445542,Act1552,Cobh Cathedral Bells Crypt and Bridewell Tour,12,9.10535994,Act3009,Hassett's Bakery,0,1.215785888,Act5259,Saint Colman's Cathedral,9,1.166942643,Act2994,Harbour Yacht Management Ltd.,4
4465961,53.3311586,-6.5338075,0.930804311,-0.114036454,0.995216847,Act4336,Michelangelo Restaurant,8,0.546532269,Act4109,Love Fishing Ireland,9,9.755645037,Act3961,Liffey Valley Shopping Centre,0,2.011596167,Act1257,Castletown House Parkland,3,3.681334402,Act589,Base Entertainment Centre,7
4463165,53.1983205,-6.110156,0.928485849,-0.10664234,0.717504109,Act5022,Quinns Bar and Bistro,6,0.769505786,Act7023,Wicklow Scenic Walks,14,0.780049885,Act7026,Wicklow Wolf Brewing Co.,1,1.581773286,Act3684,DUPLICATE Killruddery House,5,0.365107412,Act4307,Mermaid Arts Centre,6
4418465,53.5276449,-7.3101204,0.934233644,-0.12758567,0.704092535,Act5811,Terrace Restaurant at The Mullingar Park Hotel,10,0.548235936,Act6540,The Westmeath Way,10,40.07933248,Act1508,Clonmacnoise Pottery,0,2.02007334,Act223,Áras an Mhuilinn Regional Comhaltas Centre,4,1.861688176,Act2594,Frankie’s Chauffeur Service Incorporating Irish Guided tours,2
4439732,53.5476885,-6.0956811,0.934583471,-0.106389705,3.113021284,Act5479,Skerries Mills Farmers Market,6,2.069512925,Act5477,Skerries Golf Club,5,17.75299242,Act3117,Howth Market,0,2.882345833,Act4127,Lulu + Belle,1,3.112782628,Act5478,Skerries Mills,1
4464674,53.647092,-6.6966605,0.93631839,-0.116878775,0.763505942,Act1358,China Garden Restaurant,6,7.23614743,Act5225,Royal Tara Golf Club,0,1.062955589,Act4586,Navan Shopping Centre,1,1.470051437,Act322,Athlumney Castle,4,0.792773377,Act5567,Solstice Arts Centre,4
4421805,53.3358231,-6.2456867,0.930885722,-0.109007797,0.208454011,Act3817,L' Ecrivain Restaurant,391,0.438574933,Act4308,Merrion Square,94,0.483341379,Act4309,Merrion Square Open Air Art Gallery,67,0.240051942,Act6128,The Horner School Of English,164,0.121026521,Act3129,Hush Yoga,231
4462000,53.2801785,-6.1590643,0.929914541,-0.107495951,0.099561571,Act403,Bakers Corner,43,1.936507327,Act3285,Irish National Sailing School,14,1.952409128,Act791,Bloomfields Shopping Centre,6,1.699059575,Act5990,The Dillon Garden,16,1.469974111,Act3271,Irish Golf Classics,14
4450818,52.0765023,-8.2822951,0.908906428,-0.144553319,0.297053414,Act6362,The Rathcormac Inn,1,3.79265246,Act1703,Corrin Nature Reserve,2,23.54643171,Act2263,Eason,0,3.629291086,Act1245,Castlelyons Dominican Friary,1,8.851345594,Act3469,KartWorld Adventure Centre,0
4460473,53.4510769,-6.1832843,0.932897281,-0.10791867,1.415164693,Act8646,Avoca Malahide,28,1.413507091,Act4176,Malahide Castle and Gardens,12,7.767445929,Act4765,Omni Park Shopping Centre,0,1.657304616,Act8654,Casino Model Railway Museum,11,4.871134545,Act4960,Portmarnock Beach,1
4448862,53.3456566,-6.2438162,0.931057349,-0.108975151,0.183714732,Act5699,Stir Restaurant,390,0.272216165,Act1391,City Kayaking,90,0.49954676,Act5985,The Design Tower,65,0.275852041,Act6169,The Jeanie Johnston,167,0.261912934,Act1393,City Powerboat,231
4460999,53.5215757,-7.3549875,0.934127717,-0.128368748,0.68295475,Act5827,The Amber Court Chinese Restaurant & Take Away,10,0.67674845,Act4762,O'Malleys Fishing Tackle Specialist,12,37.09065063,Act1508,Clonmacnoise Pottery,0,0.851686151,Act1263,Cathedral Of Christ The King,4,1.156201797,Act5144,Rock 'n' Bowl,2
4447085,53.9795637,-6.3975531,0.942121115,-0.111658366,2.272423062,Act7096,Windsor Bar and Restaurant,9,1.769212953,Act2196,Dundalk Golf Club,7,2.520901738,Act4233,Marshes Shopping Centre,1,1.956627558,Act2969,Haggardstown Old Church and Graveyard,5,2.708783045,Act356,Aura Dundalk Leisure Centre,5
4442064,55.1667298,-7.8003634,0.962841073,-0.136142024,1.303653942,Act11555,The Carrigart,5,2.579193343,Act5162,Rosapenna Golf Resort,1,3.934345133,Act4294,McNutts Donegal Woollen Mill,1,0.996125464,Act6299,The Olde Forge at Logue’s of Cranford,3,1.417847615,Act4318,Mevagh Dive Centre Ltd,2
4430545,51.8895648,-8.4816105,0.905643753,-0.148032029,0.59942692,Act4897,Perrotts Garden Bistro,56,0.914850231,Act5878,The Blackwater Way,13,1.015100735,Act6409,The Sandwich Stall,8,0.542712198,Act5653,St. Fin Barre's Cathedral,36,0.738614265,Act4552,Nano Nagle Place,24
4419781,53.3636773,-6.1956897,0.93137187,-0.108135185,0.748606586,Act2424,Fahrenheit Grill,221,1.157239531,Act5000,Pure Magic Kitesurfing Dublin,48,3.788649824,Act5985,The Design Tower,35,2.351727134,Act1433,Clasac,105,1.74365322,Act7083,WILDIRISH Motorcycle Tours,170
4448911,53.1385296,-7.0630765,0.927442301,-0.12327394,9.654942569,Act1267,CaToCa Fine Food and Giftware,0,0.99809632,Act4404,Moore Abbey Wood,1,9.898085197,Act3586,Kildare Village Outlet Shopping,0,9.882174121,Act1866,De Bruir Design Ltd.,0,5.934237905,Act6120,The Heritage Spa,0
4450012,53.3748563,-6.2523413,0.93156698,-0.109123942,0.253804667,Act5497,Skylon Bar & Grill,369,0.791540943,Act2947,Griffith Park,80,1.970309944,Act4765,Omni Park Shopping Centre,63,1.21441036,Act1864,DCU Language Services  -Dublin City University,157,1.574711322,Act2362,Ericsson Skyline Tour Croke Park,230
4462587,52.8280804,-8.9773572,0.92202394,-0.156684441,1.637008013,Act3040,Henry's Bistro & Wine Bar,11,1.734441966,Act6858,Walking Tour with benoni at ‘B’ Art Studio,11,1.942617901,Act5869,The Belleek Shop,1,0.573862206,Act1411,Clare Abbey,7,1.179166652,Act3560,Kickz,9
4451438,53.3437607,-6.3929758,0.93102426,-0.111578477,0.960579045,Act3960,Liffey Valley Farmers Market,8,1.986579696,Act1149,Carr Golf Travel,14,1.008173612,Act3961,Liffey Valley Shopping Centre,1,1.822646502,Act404,Baking Academy of Ireland,7,1.195450203,Act5740,Superdome Tenpin Bowling,17
4463471,52.2869044,-7.317682,0.912578637,-0.127717645,4.345156599,Act5175,Rose Café,1,2.859255133,Act1815,DUPLICATE Curraghmore House,2,11.26475284,Act7119,Workhouse Studios,0,6.38331534,Act2425,Fairbrook House Gardens,0,6.564041146,Act4582,Nature Express-Waterford and Suir Valley Railway Tour,0
4423297,52.6525058,-8.6118826,0.918959586,-0.150305706,1.200981439,Act6813,Vero Café Parnell Plaza,30,1.340718118,Act5054,Rathbane Golf Club,15,4.120290734,Act4780,Orchard Pottery,1,1.373533406,Act8164,The People's Museum of Limerick,11,1.280409963,Act3978,Limerick Printmakers,24
4456071,53.3911033,-6.2685092,0.931850544,-0.109406125,0.583439241,Act521,Ballymun Market,93,2.326566603,Act2947,Griffith Park,32,1.470091569,Act4765,Omni Park Shopping Centre,10,0.942451027,Act1864,DCU Language Services  -Dublin City University,52,0.819937383,Act6366,The Rediscovery Centre,109
4433858,53.2886591,-6.2920342,0.930062555,-0.109816713,0.845807805,Act6288,The Old Orchard Inn,30,0.941783471,Act4879,Pearse Museum and St. Enda's Park,24,1.637352379,Act4664,Nutgrove Shopping Centre,7,1.667483975,Act4535,My Irish Landscape,8,1.184396266,Act5060,Rathfarnham Castle,16
4466857,53.380125,-6.396852,0.931658936,-0.111646129,1.282951505,Act5817,TGI Fridays Blanchardstown,9,0.61874004,Act9882,Sean Patrick Tours,14,1.362060085,Act767,Blanchardstown Shopping Centre,2,2.628480062,Act3047,Hibernia Roots,4,0.494134942,Act5382,Shamrock Taxi Tours,6
4408714,53.4486595,-6.1674754,0.932855089,-0.107642752,0.456816141,Act8646,Avoca Malahide,25,0.458275038,Act4176,Malahide Castle and Gardens,11,8.170118071,Act4765,Omni Park Shopping Centre,0,0.645742769,Act8654,Casino Model Railway Museum,11,3.8826125,Act4960,Portmarnock Beach,2
4436251,52.2788429,-9.7002521,0.912437938,-0.169301337,0.630293902,Act3856,Lakeside Café & Bistro,32,0.721575469,Act709,Bike2ireland,11,0.595419708,Act6913,Waterworld Tralee,3,1.401246925,Act3539,Kerry County Museum,4,0.630293902,Act4737,Old Country Golf & Tours,9
4443726,53.0052642,-6.1083152,0.925116381,-0.106610212,0.4019803,Act8649,Avoca Mount Usher Gardens,3,1.00462539,Act633,Bel Air Equestrian Centre,2,5.191801666,Act5901,The Bridge Tavern,0,0.381831452,Act4438,Mount Usher Gardens,4,3.749254637,Act7012,Wicklow Bowl & KidZone,1
4457559,53.6450235,-6.6988797,0.936282287,-0.116917507,1.031493595,Act1358,China Garden Restaurant,6,7.127117971,Act5225,Royal Tara Golf Club,0,1.335346746,Act4586,Navan Shopping Centre,1,1.679070461,Act322,Athlumney Castle,3,1.037912026,Act5567,Solstice Arts Centre,4
4442379,52.4441676,-6.4796493,0.915323398,-0.113091215,8.54383052,Act2352,Enniscorthy Farmers Market,0,5.767082324,Act6978,Wexford Kayak Safari,0,7.032465682,Act474,Ballyelland Pottery,0,0.497281339,Act500,Ballykeele Garden,1,7.587204694,Act6522,The Village At Wheelock’s,0
4453576,52.2610599,-8.2746599,0.912127566,-0.14442006,0.47209245,Act4983,Praline Pastry Shop and Café,2,0.678591101,Act4364,Mitchelstown Self Guided Historic Town Walk,3,19.46062723,Act4199,Mandy Parslow Studio Potter,0,0.312648396,Act3263,Irish Family Search,1,9.636247195,Act2515,Fiona Turley - Gallery Crafts,0
4451244,52.1287289,-8.2946362,0.909817954,-0.144768712,6.154323698,Act6362,The Rathcormac Inn,0,1.755701002,Act2487,Fermoy Golf Club,2,28.20268264,Act2263,Eason,0,6.046716684,Act1245,Castlelyons Dominican Friary,0,6.084755876,Act2515,Fiona Turley - Gallery Crafts,0
4418369,53.2729239,-9.0551043,0.929787924,-0.158041384,0.123539075,Act5989,The Dew Drop Inn,76,0.147276322,Act4313,Mervue Slí,39,0.089897996,Act5428,Sheridan's Cheesemongers & Wine Bar,21,0.096685527,Act5643,St Nicholas' Collegiate Church of Ireland,21,0.12663459,Act3902,Legend of the Claddagh Ring,40
4436589,53.3590761,-6.2607424,0.931291564,-0.109270568,0.081835761,Act5871,The Big Tree Tavern,389,0.549265462,Act3378,Introducing Joyce's Dublin Walking Tour ,87,0.993323239,Act4405,Moore Street Market,66,0.200443593,Act2066,Dorset College,165,0.340908758,Act3525,Keogh Tours,234
4458756,53.3290242,-6.2436298,0.930767059,-0.108971897,0.389526416,Act2103,Druids Restaurant At The Lansdowne Hotel,397,0.589315785,Act1312,Celtic Fairways Golf,93,0.557650531,Act2038,Donnybrook Fair,69,0.132447992,Act122,Alix Gardners Cookery School,164,0.655040105,Act6061,"The Gerard Byrne Studio, Art Gallery",227
4441120,53.7272788,-6.3300439,0.937717913,-0.110480108,0.940363914,Act4004,Listoke Distillery & Gin School,5,1.896678975,Act5008,Quay Cycles Bicycle Hire,3,1.790240197,Act1742,Craftmark,5,1.790059609,Act3060,Highlanes Municipal Art Gallery,3,0.584277807,Act7148,YourWay Ireland,9
4453379,53.4873891,-9.9844094,0.933531048,-0.174260818,2.323119524,Act2623,G Stanley & Son Ltd.,7,0.62679551,Act6846,Walk Connemara,8,2.323119524,Act2623,G Stanley & Son Ltd.,4,2.376617622,Act882,Bridewell Brewery,6,2.207817457,Act1457,Clifden Station House Theatre,3
4431281,53.3915283,-6.3684738,0.931857962,-0.111150836,0.619279005,Act209,AquaZone at  the National Aquatic Centre,10,1.110047435,Act6627,Tolka Valley Park,12,1.49496969,Act767,Blanchardstown Shopping Centre,3,2.76363743,Act3047,Hibernia Roots,3,1.413231055,Act1820,Cúrtrekkers,4
4448910,52.2656046,-7.0891594,0.912206886,-0.123729173,1.175445013,Act6526,The Waterfront Restaurant,34,1.310780568,Act3348,Jack Burtchaell Waterford City Walking Tours,10,1.424207124,Act3776,Kite Design Studios -  Henrietta Street,5,0.900090412,Act40,Abbey Road Gardens,25,0.389458853,Act830,Boru Irish Adventures,12
4321512,53.3440402,-6.2272924,0.931029138,-0.108686756,0.652871419,Act4453,Mourne Seafood Bar,390,0.321113249,Act6843,Wakedock,93,0.851889958,Act5985,The Design Tower,65,0.849406641,Act5986,The Design Tower - Breda Haugh Jeweller,160,0.453020874,Act700,BigStyle SUP,230
4462597,53.382982,-6.1565171,0.9317088,-0.107451494,0.933188668,Act4156,Madigan's Pub Kilbarrack,9,1.541296784,Act5617,St Annes Golf Club,11,5.579616704,Act3117,Howth Market,0,3.905445929,Act5625,St Doulagh's Church,2,1.582703644,Act2401,Excursions Ireland,3
4453745,53.4066671,-6.2892184,0.932122183,-0.109767568,2.118011981,Act521,Ballymun Market,19,1.644120427,Act5444,Silloge Park Public Golf Course,7,3.26072869,Act4765,Omni Park Shopping Centre,2,3.146395274,Act1864,DCU Language Services  -Dublin City University,3,1.985964249,Act6366,The Rediscovery Centre,10
4449383,52.9728842,-6.048253,0.924551244,-0.105561929,0.8985168,Act2538,Fitzpatrick's Pub,5,0.167530592,Act7011,Wicklow Boat Charters - Skippered Charters,8,0.953840812,Act5437,Shuttle Knit,2,0.991584699,Act7027,Wicklow's Historic Gaol,5,1.073528072,Act7010,Wicklow Boat Charters,2
4466306,53.1284562,-6.0622639,0.927266487,-0.105806465,1.793386968,Act6134,The Hungry Monk,9,0.52327022,Act1339,Charlesland Golf Club,11,1.76264941,Act143,AMOC Jewellery,1,5.363070715,Act6875,Warblebank Garden,0,1.792235422,Act2943,Greystones Beach,3
4464322,53.3812971,-6.1633921,0.931679393,-0.107571485,0.839628123,Act4156,Madigan's Pub Kilbarrack,12,1.552559477,Act5618,St Anne's Guided Walk,11,5.638495884,Act4765,Omni Park Shopping Centre,0,3.720967224,Act5381,Shackleton Outdoor Education Centre,2,1.981175109,Act2401,Excursions Ireland,6
4445815,53.6151021,-6.2058004,0.93576006,-0.10831165,4.339204424,Act5770,Tara Lounge & Mornington Restaurant,2,2.634458414,Act407,Balbriggan Golf Club,2,12.52555053,Act229,Architectural Furniture,0,4.378967443,Act244,Ardgillan Demesne,2,1.11768615,Act2915,Green Landscapes Social Golf Breaks Ireland,1
4452002,53.3306486,-6.2498322,0.93079541,-0.10908015,0.056931778,Act388,B Bar,396,0.656551607,Act6077,The Grand Canal Way,94,0.59838478,Act264,Arkland Studio,69,0.318973454,Act122,Alix Gardners Cookery School,165,0.553774158,Act3129,Hush Yoga,232
4461020,53.3590355,-6.245783,0.931290855,-0.109009478,0.504781722,Act1769,Croke Park Stadium,391,0.803585741,Act2427,Fairview Park,89,1.369787967,Act4274,McDowells Jewellers The Happy Ring House,66,0.914018942,Act1239,Castleforbes College,164,0.404325752,Act2362,Ericsson Skyline Tour Croke Park,234
4466580,52.6613744,-8.6325139,0.919114372,-0.15066579,0.064294881,Act4281,McGettigan's Limerick,30,0.233488557,Act3974,Limerick City Walking Tours by Limerick Civic Trust,15,5.172052654,Act4780,Orchard Pottery,0,0.214756657,Act6044,The Frank McCourt Museum,11,0.21066722,Act198,Annemarie Bourke Studio Gallery,24
4463445,53.3316073,-6.242907,0.930812143,-0.108959282,0.127169274,Act2103,Druids Restaurant At The Lansdowne Hotel,396,0.859419304,Act1312,Celtic Fairways Golf,95,0.818946983,Act2038,Donnybrook Fair,69,0.271314814,Act122,Alix Gardners Cookery School,164,0.516113426,Act3129,Hush Yoga,231
4446387,53.4531013,-7.0206878,0.932932613,-0.122534118,7.40036993,Act2617,Furey's Bar & Restaurant,0,0.680221762,Act1496,Clonard Heritage Trail,1,31.43663868,Act4586,Navan Shopping Centre,0,3.102250581,Act591,Basket Barn,1,13.30415286,Act6463,The Spa at The Johnstown Estate,0
4436386,51.8986854,-8.5145927,0.905802938,-0.148607677,0.701995556,Act6464,The Spa at The Kingsley Hotel,50,1.295128668,Act5872,The Bike Shed,10,2.679227779,Act22,53 Degrees North,8,0.545964311,Act4736,Old Cork Waterworks Experience,36,1.469719073,Act1682,Cork Photo Gallery,20
4458551,53.3452078,-6.4287821,0.931049516,-0.112203415,1.51372711,Act6227,The Lord Lucan,11,1.992768755,Act72,Activities Ireland,15,2.620883539,Act3961,Liffey Valley Shopping Centre,1,1.712173987,Act4985,Primrose Hill,7,0.992012265,Act3297,Irish Taxi Tours,15
4432921,52.252518,-7.1235867,0.911978482,-0.124330042,0.441008116,Act6140,The Imperial Garden Chinese Restaurant,33,0.836399728,Act6903,Waterford Walls Guided Art Trail Walk,11,0.918231891,Act138,Altitude Cycle & Outdoor Store,5,0.537545808,Act3098,Hook & Ladder Cookery School,27,0.15398516,Act5571,South Coast Charter Angling - Boat trips,13
