,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group
234,Act234,54.243036,-8.296866,Ard Nahoo,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Activity Operator,Local Produce,Food and Drink,Restaurant,Vegetarian"
235,Act235,52.3112196,-7.2271468,Ardaire Springs Angling Centre,,,"Fishing,Angling,Activity Operator"
236,Act236,52.6438697278524,-6.2263824586919,Ardamine Beach,,,Beach
237,Act237,54.762,-8.4126667,Ardara Heritage Centre,,,Museums and Attraction
238,Act238,52.366723,-6.447715,Ardcavan Coaches,,,"Transport,Coach,Road"
239,Act239,53.8620033,-6.5478622,Ardee Golf Club,,,"Golf,Golf Course"
240,Act240,52.3285243,-9.7816297,Ardfert Cathedral,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
241,Act241,52.328152,-9.782158,Ardfert Indoor Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
242,Act242,53.5817894,-6.1616584,Ardgillan Castle and Victorian Gardens,,,"Covid Safety Charter,Learning,Walking,Historic Houses and Castle,Castle,Gardens,Garden,Venue,Music,Cafe,Food and Drink,Local Produce,Restaurant,Tour"
243,Act243,53.586,-6.16,Ardgillan Castle Café,,,"Food and Drink,Restaurant,Cafe"
244,Act244,53.5871631380011,-6.15902969162262,Ardgillan Demesne,,,"Learning,Museums and Attraction,Walking,Gardens,Garden,Historic Houses and Castle,Public Park,Nature and Wildlife,Cafe,Food and Drink,Tour,Food Shops,Shopping"
245,Act245,51.7320672187345,-9.89835703693721,Ardgroom - Pulleen Loop,,,Walking
246,Act246,52.246666,-7.082923,Ardkeen Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
247,Act247,52.2462659,-7.0821637,Ardkeen Quality Food Store,,,"Cooking,Cookery,Learning,Shopping,Shopping Centres and Department Store,Artisan,Food and Drink,Restaurant,Local Produce,Vegan,Vegetarian,Food Shops"
248,Act248,51.9512684,-7.7219554,Ardmore Adventures,,,"Kayaking,Activity Operator,Adventure Park"
249,Act249,51.952063,-7.722236,Ardmore Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach,Natural Landscape"
250,Act250,51.9510741,-7.725329,Ardmore Diving,,,Activity Operator
251,Act251,51.9494751,-7.7183805,Ardmore Pottery Gallery Shop,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
252,Act252,51.9486884569806,-7.72603895966336,Ardmore Round Tower And Cathedral,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
253,Act253,51.9490555505237,-7.7161350776596,Ardmore Self Guided Historic Town Walk,,,Walking
254,Act254,53.6718102,-6.628602,Ardmulchan Church,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
255,Act255,51.8537016519329,-8.02114910273838,Ardnahinch Green Coast Beach 2019,,,Beach
256,Act256,54.6534050195463,-8.11054770672886,Ardnamona Woods,,,"Walking,Forest Park,Park and Forest Walk,Activity Operator"
257,Act257,55.1584056,-7.8636751,Ards Coffee Tree,,,"Food and Drink,Restaurant,Cafe"
258,Act258,55.1554989,-7.8985031,Ards Forest Park,,,"Bird Watching,Nature and Wildlife,Walking,Forest Park,Park and Forest Walk,Public Park"
259,Act259,54.956663,-7.706477,Arena 7 Leisure Complex,,,"Restaurant,Activity Operator,Food and Drink,Pubs and Bar,Fast Food"
260,Act260,53.3400890221908,-6.26561832846871,Arena School of English,,,Learning
261,Act261,54.0822517869021,-8.10839224344177,The Miner's Way and Historical Trail,,,Walking
262,Act262,54.07755,-8.120751,Arigna Mining Experience,,,"Covid Safety Charter,Learning,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
263,Act263,52.4465153,-9.4848106,Arkhangel Gallery,,,"Craft,Shopping,Art Gallery"
264,Act264,53.3258279,-6.2538369,Arkland Studio,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
265,Act265,52.789676,-6.149669,Arklow Golf Club,,,"Golf Course,Golf"
266,Act266,52.8118598327366,-6.1267809416504,Arklow Beach,,,Beach
267,Act267,52.7985048,-6.1493991,Arklow Maritime Museum,,,Museums and Attraction
268,Act268,53.3491377,-6.2631308,Arnotts,,,"Shopping,Shopping Centres and Department Store,Food Shops"
269,Act269,53.9434489,-8.0932412,Aromas Café,,,"Food and Drink,Restaurant,Cafe"
270,Act270,53.3483066832134,-6.27049220142999,Arran Street East,,,"Craft,Shopping,Learning,Art Gallery,Food Shops"
271,Act271,53.3483066832134,-6.27049186615386,Arran Street East,,,"Craft,Shopping,Food Shops,Shopping Centres and Department Store"
272,Act272,54.9831354,-8.4421892,The Arranmore Ferry,,,"Transport,Activity Operator,Coach,Road,Tour,Boat"
273,Act273,54.983102415876,-8.4418396903518,Arranmore Ferry Service,,,"Transport,Coach,Road"
274,Act274,54.9963347391069,-8.53629034834988,Arranmore Island (Arainn Mor),,,"Island,Offshore Island"
275,Act275,54.9882976548921,-8.52019404117198,Arranmore Island-Árainn Mhór,,,"Island,Offshore Island"
276,Act276,53.340223,-6.273896,Art & Antiques Quarter,,,"Shopping,Shopping Centres and Department Store,Food Shops"
277,Act277,52.809988,-8.130578,Art and Healing Centre - Art Gallery,,,"Learning,Craft,Shopping,Activity Operator"
278,Act278,52.992728,-8.700666,Art at the Park,,,"Craft,Shopping,Learning"
279,Act279,53.3473830781906,-6.25927005922444,Art tours incl. Book of Kells: Art Impressions,,,"Learning,Craft,Shopping"
280,Act280,53.340122,-6.254252,Arthur Griffith,,,Public Sculpture
281,Act281,53.349086,-6.303231,Arthur Wellesley Duke Of Wellington,,,Public Sculpture
282,Act282,53.3405030848947,-6.53770077328159,Arthur’s Way Heritage Trail,,,"Walking,Activity Operator,Tour"
283,Act283,53.3639632494802,-6.4886016587219,Arthur's Bar at the Courtyard Hotel,,,"Food and Drink,Restaurant,Pubs and Bar"
284,Act284,53.344656,-6.263881,Artists Gift Gallery,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
285,Act285,53.317293,-6.301149,Artzone,,,"Learning,Craft,Shopping,Activity Operator,Food Shops"
286,Act286,51.950922,-10.212643,Asana School of English,,,Learning
287,Act287,52.3954062706942,-8.58453351352108,Ash Hill House,,,"Historic Houses and Castle,Tour"
288,Act288,53.5039088,-6.3792267,Ashbourne Golf Club,,,"Golf,Golf Course"
289,Act289,53.5360083951561,-9.29160795242308,Ashford Adventure Company,,,"Cycling,Horse Riding,Equestrian,Walking,Activity Operator"
290,Act290,53.534499,-9.285311,Ashford Castle Golf Club,,,"Golf,Golf Course"
291,Act291,53.5359919,-9.2928038,Ashford Equestrian Centre,,,"Horse Riding,Equestrian"
292,Act292,53.5388177,-9.2801536,Ashford Outdoors,,,"Climbing,Activity Operator,Cycling,Horse Riding,Equestrian,Kayaking,Zip Lining,Venue,Sports Venues,Bike Rental,Tour"
293,Act293,53.5438437221794,-9.28615872944442,Ashford Outdoors Cycle Tours,,,"Cycling,Activity Operator,Venue,Sports Venues,Tour,Bike Rental"
294,Act294,52.683384,-6.938976,Ashlawn Garden Centre,,,"Gardening,Nature and Wildlife,Gardens,Garden"
295,Act295,53.3748696,-6.3330091,Ashtown Stables,,,"Horse Riding,Equestrian,Activity Operator,Tour"
296,Act296,52.6722892104065,-6.47981591932376,Askamore Loop,,,Walking
297,Act297,52.835233,-6.911562,Askea Country Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
298,Act298,52.603892,-8.975399,Askeaton Castle and Franciscan Friary,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
299,Act299,52.6008105,-8.9709156,Askeaton Pool & Leisure,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure"
300,Act300,53.989709,-7.358907,Astra Bowl,,,Activity Operator
301,Act301,53.3969669,-6.2290588,Astropark Events,,,"Activity Operator,Food and Drink,Pubs and Bar,Banquet,Cafe,Food Shops,Shopping"
302,Act302,53.2712487,-9.0568312,Asylroom - Escape The Room Galway,,,Activity Operator
303,Act303,53.3412457873392,-6.26330456501239,ATC Language & Travel,,,"Covid Safety Charter,Learning"
304,Act304,53.198578986859,-6.09555766931157,ATC Language & Travel,,,Learning
305,Act305,53.4215227,-7.9504638,Ath Luain Restaurant - Shamrock Lodge Hotel,,,"Food and Drink,Restaurant"
306,Act306,53.2729435,-9.0028348,Athas Tours,,,"Walking,Activity Operator,Tour"
307,Act307,52.4754859308583,-7.97276417993487,Athassel Abbey,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
308,Act308,53.2995236,-8.746329,Athenry Arts and Heritage Centre,,,"Covid Safety Charter,Learning,Museums and Attraction"
309,Act309,53.2999964,-8.7446178,Athenry Castle,,,"Castle,Historic Houses and Castle"
310,Act310,53.2990862,-8.7461847,Athenry Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
311,Act311,53.282795,-8.845527,Athenry Golf Club,,,"Golf,Golf Course"
312,Act312,53.1503477996662,-6.79485732105718,Athgarvan Pitch and Putt Club,,,"Golf,Pitch And Putt,General,Pitch and Putt,Activity Operator"
313,Act313,53.4230818178263,-7.94273064159984,Athlone Castle,,,"Covid Safety Charter,Museums and Attraction,Castle,Historic Houses and Castle,Cafe,Food and Drink"
314,Act314,53.4288013,-7.8761284,Athlone Equestrian Centre,,,"Horse Riding,Equestrian,Activity Operator"
315,Act315,53.4673032,-7.9914465,Athlone Golf Club,,,"Golf,Golf Course"
316,Act316,53.4234322,-7.931524,Athlone Little Theatre,,,"Venue,Comedy"
317,Act317,53.425363,-7.942624,Athlone Marina,,,"Marina,Venue"
318,Act318,53.429158,-7.921766,Athlone Regional Sports Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Activity Operator"
319,Act319,53.4231,-7.9428,Athlone Self-Guided Historic Town Walk,,,Walking
320,Act320,53.423166,-7.9362431,Athlone Towncentre Shopping Centre,,,"Shopping,Shopping Centres and Department Store,Food Shops"
321,Act321,53.4239331,-7.9406898,Athlone Whiskey Tours,,,"Covid Safety Charter,Food and Drink,Restaurant,Learning,Museums and Attraction,Food Trails and Tour,Tour"
322,Act322,53.650359,-6.675048,Athlumney Castle,,,"Historic Houses and Castle,Castle"
323,Act323,52.6696974,-8.6185163,Athlunkard Boat Club,,,Activity Operator
324,Act324,52.9929974102248,-6.98473909820564,Athy Boat Tours,,,"Cruising,Sailing,Activity Operator,Venue,Sports Venues,Tour,Boat"
325,Act325,53.008327,-6.962445,Athy Golf Club,,,"Golf,Golf Course"
326,Act326,52.9916784,-6.9832541,Athy Heritage Centre & Museum,,,"Photography,Learning,Tracing Your Ancestors,Museums and Attraction,Shopping,Historic Houses and Castle,Tour,Walking"
327,Act327,52.9913752531638,-6.98384118553331,Athy Rowing & Canoeing,,,"Kayaking,Activity Operator,Venue,Sports Venues"
328,Act328,52.9886095784553,-6.98440233593749,Athy Self Guided Historic Town Walk,,,Walking
329,Act329,52.713908,-8.870205,Atlantic Air Adventures,,,"Covid Safety Charter,Learning,Activity Operator,Museums and Attraction"
330,Act330,51.519935,-9.4021158,Atlantic Boating Services,,,"Shopping,Activity Operator,Boat,Tour,Food Shops"
331,Act331,51.7062294184054,-8.52257059787513,Atlantic Charters,,,"Cruising,Activity Operator,Tour,Boat"
332,Act332,54.6327034,-8.4449878,Atlantic Coastal Cruises,,,"Activity Operator,Tour,Boat"
333,Act333,52.2040594,-10.1242982,Atlantic Ireland Arts and Adventure Holidays,,,"Activity Operator,Tour"
334,Act334,51.7690125,-10.0995294,Atlantic Irish Seaweed,,,"Food and Drink,Restaurant,Learning,Activity Operator,Food Trails and Tour,Tour"
335,Act335,53.27404,-9.046042,Atlantic Language Galway,,,Learning
336,Act336,54.1141220315105,-9.15138098860166,Atlantic Motorcycle Hire Ireland,,,"Activity Operator,Tour,Day Tour"
337,Act337,52.1387967835848,-10.2781443471436,Atlantic Road Tours Dingle,,,"Activity Operator,Tour"
338,Act338,51.5269428838321,-9.54547782209011,Atlantic School of English & Active Leisure,,,"Covid Safety Charter,Learning"
339,Act339,51.5328949,-9.1679116,Atlantic Sea Kayaking,,,"Covid Safety Charter,Kayaking,Activity Operator,Tour"
340,Act340,54.390125,-8.545451,Atlantic Sheepdogs,,,"Learning,Agriculture,Nature and Wildlife,Visitor Farm,Activity Operator"
341,Act341,53.2721788149031,-9.04947254971209,Atlantic Way Sailing,,,"Activity Operator,Tour,Boat"
342,Act342,51.6355545863745,-8.71075787419659,Atlantic Whale and Wildlfe Tours,,,"Activity Operator,Tour,Boat"
343,Act343,53.3302742676102,-6.26460076594549,Atlas Language School,,,Learning
344,Act344,54.1151859688673,-9.15507203231098,Attymass Salmon Fishery,,,"Fishing,Angling"
345,Act345,52.865498,-8.9806526,Auburn Lodge Oyster Restaurant,,,"Food and Drink,Restaurant"
346,Act346,53.4187829,-9.2757515,Aughnanure Castle,,,"Castle,Historic Houses and Castle,Tour"
347,Act347,53.127233,-7.9099454,Birr Golf Club,,,"Golf,Golf Course"
348,Act348,52.853624,-6.333473,Aughrim Country Fair,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
349,Act349,54.268943,-8.7570235,Aughris Head,,,Discovery Point
350,Act350,52.567928,-8.784585,Augustinian Abbey Adare,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
351,Act351,53.0894139159089,-8.12199915933229,Augustinian Abbey Lorrha,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
352,Act352,53.34555,-6.26198,Auld Dubliner,,,"Food and Drink,Restaurant,Pubs and Bar"
353,Act353,51.7779211344705,-9.0839136372774,Aultaghreagh Cottage Garden,,,"Walking,Gardens,Garden"
354,Act354,52.564184,-8.790988,Aunty Lena's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
355,Act355,53.712987,-6.374773,Aura Drogheda Leisure Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Activity Operator,Sports Venues"
356,Act356,54.003193,-6.387476,Aura Dundalk Leisure Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Activity Operator,Sports Venues"
357,Act357,53.5535922,-6.7997432,Aura Leisure Centre Trim,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Activity Operator,Sports Venues"
358,Act358,53.665765,-6.695686,Aura Leisure Link Navan,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Sports Venues,Cafe,Food and Drink,Activity Operator"
359,Act359,53.9484591,-8.0812243,Aura Leitrim Leisure Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Activity Operator"
360,Act360,54.9460448,-7.7502521,Aura Letterkenny Leisure Complex,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Activity Operator"
361,Act361,53.553449,-6.800077,Aura Trim Leisure Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Sports Venues,Cafe,Food and Drink,Activity Operator"
362,Act362,53.2689991335274,-7.47194111241151,Aura Tullamore Leisure Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Activity Operator"
363,Act363,51.935815,-7.858816,Aura Youghal Leisure Centre,,,"Fitness and Leisure,Venue"
364,Act364,54.304835,-8.564183,Austies Bar and Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar,Cafe,Seafood"
365,Act365,53.2755896475813,-6.21599705967776,Authentic Ireland,,,"Activity Operator,Tour"
366,Act366,53.2178696,-6.6639825,Avanti Language Institute,,,Learning
367,Act367,53.3820621,-6.5888288,Avenue Cafe and Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant"
368,Act368,51.900071,-8.472305,Avis Rent A Car,,,"Transport,Coach,Road"
369,Act369,53.172982,-6.142179,Avoca Kilmacanoge,,,"Covid Safety Charter,Craft,Shopping,Shopping Centres and Department Store,Gardens,Garden,Cafe,Food and Drink,Food Shops"
370,Act370,53.343547,-6.259913,Avoca Handweavers Dublin City Centre,,,"Shopping,Shopping Centres and Department Store,Craft,Cafe,Food and Drink,Artisan,Restaurant,Food Shops"
371,Act371,53.184858,-6.186874,Avoca Handweavers Enniskerry,,,"Shopping,Shopping Centres and Department Store,Craft,Cafe,Food and Drink,Food Shops"
372,Act372,53.549997,-9.968032,Avoca Handweavers Letterfrack,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
373,Act373,51.9384107,-9.6578619,Avoca Handweavers Molls Gap,,,"Shopping,Shopping Centres and Department Store,Craft,Cafe,Food and Drink,Food Shops"
374,Act374,52.880018,-6.227528,Avoca Painting School,,,"Learning,Museums and Attraction,Craft,Shopping,Activity Operator"
375,Act375,52.8600239151688,-6.21209726779296,Avoca Red Kite Loop,,,"Walking,Forest Park,Park and Forest Walk"
376,Act376,52.8800149,-6.2272958,Avoca Studio Gallery,,,"Craft,Shopping,Art Gallery"
377,Act377,52.8849899787169,-6.23306379331996,Avoca Walking Tours,,,"Climbing,Activity Operator,Walking,Tour"
378,Act378,52.9167113439159,-6.22702424229738,Avondale Forest Park - Cairn Walk,,,"Walking,Forest Park,Park and Forest Walk"
379,Act379,52.9164790018516,-6.22653773389891,Avondale Forest Park - Centenary Trail,,,"Cycling,Walking,Forest Park,Park and Forest Walk,Natural Landscape"
380,Act380,52.9117801,-6.2226009,Avondale House and Forest Park,,,"Museums and Attraction,Forest Park,Park and Forest Walk,Walking,Historic Houses and Castle,Cafe,Food and Drink"
381,Act381,54.9651529,-7.6917496,Awaken Adventures,,,"Climbing,Activity Operator,Kayaking,Learning,Photography,Walking,Tour"
382,Act382,53.734372,-6.438562,Townley Hall Woods,,,Natural Landscape
383,Act383,54.6671713,-8.7820907,Away to Me Sheepdog Demonstrations,,,"Visitor Farm,Activity Operator,Tour,Boat"
384,Act384,53.4016904,-6.31598,Awesome Walls Climbing Centre Dublin,,,"Climbing,Activity Operator,Adventure Park,Cafe,Food and Drink,Food Shops,Shopping"
385,Act385,54.412232,-7.005443,AWOL Paintball Games & Adventure Activities,,,"Kayaking,Activity Operator,Walking"
386,Act386,52.2621711567404,-7.11515889913971,Axe Junkies,,,"Covid Safety Charter,Activity Operator"
387,Act387,52.1533873,-6.9949201,Azzurro Restaurant,,,"Food and Drink,Restaurant"
388,Act388,53.330533,-6.248997,B Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
389,Act389,55.247075,-7.7277017,Bá Bhaile Uí Thiarnáin (Ballyhiernan Bay),,,Discovery Point
390,Act390,54.635294,-8.4882206,Bá Fhionntrá (Fintragh Bay),,,Discovery Point
391,Act391,51.820965,-10.27351,Bá na Scealg (Ballinskelligs Bay),,,Discovery Point
392,Act392,53.328989,-6.230224,Baan Thai Restaurant - Ballsbridge,,,"Food and Drink,Restaurant,Vegetarian"
393,Act393,52.4661123394815,-7.69602635109254,Backs To The Wall Tours,,,"Activity Operator,Tour"
394,Act394,53.3453564313351,-6.26286739077261,Bad Ass Cafe,,,"Food and Drink,Restaurant"
395,Act395,52.123762,-6.929462,Baginbun Beach,,,Beach
396,Act396,52.5076031689915,-6.9216297778321,Bahana Forest,,,"Bird Watching,Nature and Wildlife,Fishing,Angling,Walking,Forest Park,Park and Forest Walk"
397,Act397,52.9985655,-6.9585671,Bailey’s Bistro at Clanard Court Hotel,,,"Food and Drink,Restaurant"
398,Act398,52.9985655,-6.9585671,Bailey's Bar at Clanard Court Hotel,,,"Food and Drink,Restaurant,Pubs and Bar,Seafood"
399,Act399,53.914649,-6.973205,Bailieborough Swimming Pool & Leisure Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure,Sports Venues,Activity Operator"
400,Act400,52.2692378348724,-9.70390853240201,Baily's Corner,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
